361,39.994129,-0.068930,142.000,54.400,33.0,0.7,6,4
362,39.994132,-0.068934,142.000,52.600,34.0,0.6,6,4
363,39.994139,-0.068930,142.000,49.000,35.0,0.6,6,4
364,39.994152,-0.068930,143.000,38.200,36.0,0.8,6,4
365,39.994159,-0.068926,143.000,35.700,37.0,0.7,5,4
366,39.994167,-0.068924,144.000,32.600,38.0,0.7,5,4
367,39.994175,-0.068920,144.000,32.900,40.0,0.8,5,4
368,39.994152,-0.068945,144.000,34.500,34.0,0.6,5,4
369,39.994105,-0.069008,145.000,36.900,34.0,0.1,5,4
370,39.994101,-0.069047,145.000,37.600,32.0,0.1,5,4
371,39.994097,-0.069065,143.000,0.000,30.0,0.0,6,4
372,39.994097,-0.069065,143.000,0.000,31.0,0.0,6,4
373,39.994097,-0.069065,143.000,0.000,31.0,0.0,6,5
374,39.994102,-0.069126,143.000,14.300,31.0,0.5,6,5
375,39.994102,-0.069140,143.000,24.600,31.0,1.0,6,5
376,39.994099,-0.069143,142.000,24.400,29.0,0.2,6,5
377,39.994107,-0.069153,142.000,29.900,30.0,0.8,6,5
378,39.994114,-0.069155,142.000,30.100,29.0,0.4,6,5
379,39.994114,-0.069154,142.000,30.400,30.0,0.3,6,5
380,39.994120,-0.069149,142.000,30.200,31.0,0.2,5,4
383,39.994144,-0.069209,141.000,21.600,53.0,0.6,6,5
404,39.993922,-0.069023,171.000,101.900,69.0,2.3,8,4
550,39.993349,-0.069715,177.000,0.000,37.0,0.1,6,4
551,39.993411,-0.069700,167.000,25.200,41.0,2.1,5,4
552,39.993414,-0.069715,172.000,25.600,43.0,0.2,5,4
553,39.993443,-0.069734,167.000,26.000,51.0,0.6,5,4
554,39.993451,-0.069715,171.000,24.700,52.0,0.9,5,4
555,39.993472,-0.069668,174.000,25.000,54.0,1.3,5,4
556,39.993447,-0.069647,178.000,25.300,56.0,1.1,5,4
557,39.993463,-0.069640,183.000,23.600,58.0,2.0,5,4
558,39.993452,-0.069624,191.000,32.000,60.0,2.0,5,4
559,39.993436,-0.069603,195.000,38.200,61.0,1.5,5,4
560,39.993498,-0.069554,191.000,42.800,65.0,1.8,6,4
564,39.993584,-0.069519,211.000,42.100,95.0,2.7,6,5
565,39.993798,-0.069352,203.000,34.900,88.0,5.3,6,4
583,39.994226,-0.068990,175.000,6.800,93.0,2.6,6,4
584,39.994190,-0.069046,165.000,12.400,88.0,1.9,6,5
585,39.994137,-0.069088,158.000,11.000,82.0,0.8,6,5
586,39.994053,-0.069148,157.000,6.700,76.0,0.7,6,5
587,39.993997,-0.069197,160.000,358.300,71.0,0.9,6,5
588,39.993983,-0.069242,161.000,347.600,77.0,0.9,6,5
589,39.993963,-0.069293,157.000,344.000,76.0,0.5,6,5
590,39.993936,-0.069369,150.000,335.800,74.0,0.7,6,5
591,39.993923,-0.069434,147.000,314.900,74.0,1.3,6,5
592,39.993916,-0.069484,144.000,298.600,74.0,1.6,6,5
593,39.993916,-0.069501,145.000,288.700,74.0,1.1,6,5
594,39.993902,-0.069534,144.000,275.800,73.0,1.2,6,5
595,39.993906,-0.069547,142.000,268.000,73.0,1.4,6,5
645,39.993702,-0.069477,150.000,188.500,45.0,1.7,9,4
646,39.993695,-0.069491,150.000,191.200,44.0,1.5,10,4
647,39.993649,-0.069486,157.000,187.800,45.0,1.3,10,4
649,39.993649,-0.069435,161.000,181.700,47.0,1.0,10,4
650,39.993602,-0.069463,165.000,185.100,50.0,1.3,10,4
651,39.993661,-0.069445,157.000,182.900,39.0,0.3,10,4
652,39.993675,-0.069455,153.000,180.700,38.0,0.5,11,4
653,39.993622,-0.069477,160.000,178.500,38.0,0.7,8,4
654,39.993627,-0.069474,159.000,186.800,42.0,0.1,8,4
655,39.993615,-0.069479,159.000,186.000,40.0,0.7,8,5
656,39.993617,-0.069474,156.000,182.700,41.0,0.8,8,5
657,39.993645,-0.069456,151.000,181.700,38.0,0.4,8,5
658,39.993655,-0.069442,153.000,180.700,37.0,0.4,9,5
659,39.993657,-0.069444,156.000,179.800,41.0,0.4,9,5
660,39.993655,-0.069447,159.000,186.100,39.0,0.7,10,5
661,39.993661,-0.069447,162.000,185.700,42.0,0.3,10,5
662,39.993659,-0.069466,160.000,201.100,42.0,0.7,10,5
663,39.993656,-0.069470,160.000,208.800,42.0,0.9,10,5
664,39.993660,-0.069467,162.000,210.400,43.0,0.3,11,4
665,39.993677,-0.069493,159.000,212.000,42.0,0.7,12,4
666,39.993669,-0.069478,158.000,213.600,39.0,0.6,11,4
667,39.993674,-0.069480,158.000,215.200,43.0,0.5,11,5
668,39.993680,-0.069470,160.000,216.800,40.0,0.3,11,5
669,39.993693,-0.069450,161.000,308.300,41.0,0.8,11,5
670,39.993705,-0.069468,159.000,336.000,43.0,0.9,11,5
671,39.993726,-0.069474,159.000,355.100,40.0,1.0,11,5
672,39.993714,-0.069435,159.000,28.700,31.0,1.5,11,4
673,39.993714,-0.069443,159.000,33.100,34.0,0.8,12,5
674,39.993709,-0.069446,159.000,45.800,34.0,0.2,11,5
675,39.993634,-0.069505,159.000,68.600,30.0,0.5,11,4
676,39.993576,-0.069525,165.000,91.100,26.0,0.8,11,4
677,39.993573,-0.069513,161.000,108.700,25.0,0.7,11,4
678,39.993570,-0.069492,160.000,117.100,28.0,0.9,11,4
679,39.993591,-0.069497,159.000,79.500,30.0,1.7,10,5
680,39.993603,-0.069466,156.000,69.800,27.0,0.9,10,4
681,39.993594,-0.069460,155.000,75.500,25.0,0.3,10,4
682,39.993603,-0.069440,153.000,58.400,22.0,0.6,10,4
683,39.993599,-0.069439,153.000,61.300,27.0,0.3,10,5
684,39.993602,-0.069435,153.000,56.400,31.0,0.2,10,4
685,39.993607,-0.069440,153.000,57.800,31.0,0.6,10,5
686,39.993613,-0.069437,152.000,48.900,32.0,0.6,10,5
687,39.993618,-0.069436,152.000,49.500,34.0,0.4,10,5
688,39.993640,-0.069426,154.000,40.900,34.0,0.7,10,5
689,39.993633,-0.069467,154.000,40.700,31.0,0.4,10,4
690,39.993636,-0.069497,155.000,33.000,33.0,0.7,10,4
691,39.993613,-0.069498,154.000,32.100,32.0,0.3,10,4
692,39.993628,-0.069519,153.000,17.400,33.0,0.8,10,4
693,39.993632,-0.069516,153.000,15.300,35.0,0.4,10,5
694,39.993677,-0.069477,155.000,15.700,37.0,1.3,10,4
695,39.993671,-0.069484,156.000,18.800,36.0,0.8,10,4
698,39.993609,-0.069488,157.000,14.600,41.0,0.8,10,4
700,39.993599,-0.069416,156.000,52.700,41.0,2.1,10,4
702,39.993622,-0.069420,156.000,61.900,41.0,1.8,10,4
703,39.993638,-0.069393,156.000,61.200,42.0,1.9,10,4
704,39.993650,-0.069393,157.000,55.700,42.0,1.2,10,4
705,39.993634,-0.069434,157.000,39.900,42.0,1.4,8,4
706,39.993613,-0.069478,157.000,33.400,41.0,0.9,9,4
707,39.993622,-0.069519,156.000,15.100,41.0,1.3,9,4
709,39.993710,-0.069461,158.000,4.200,39.0,2.2,9,4
710,39.993739,-0.069437,158.000,5.700,35.0,1.4,9,4
730,39.993986,-0.069223,110.000,30.800,46.0,0.4,10,5
731,39.994002,-0.069226,110.000,23.900,48.0,1.4,10,5
732,39.994008,-0.069247,108.000,19.200,48.0,1.4,10,5
733,39.994017,-0.069265,118.000,6.800,49.0,1.5,10,5
734,39.994052,-0.069268,119.000,7.400,44.0,1.3,10,4
736,39.994105,-0.069225,126.000,17.700,43.0,1.8,10,4
737,39.994162,-0.069253,122.000,11.900,42.0,1.7,10,4
738,39.994176,-0.069263,125.000,10.500,43.0,1.4,10,4
739,39.994176,-0.069261,125.000,9.700,43.0,0.7,10,5
740,39.994198,-0.069234,129.000,19.000,41.0,1.1,10,5
741,39.994226,-0.069186,132.000,22.100,33.0,1.2,10,4
742,39.994247,-0.069175,131.000,19.300,34.0,2.0,11,4
743,39.994228,-0.069221,133.000,12.600,32.0,1.3,11,4
744,39.994236,-0.069201,133.000,22.500,33.0,1.9,11,5
745,39.994245,-0.069189,132.000,26.800,34.0,1.0,11,5
746,39.994248,-0.069191,132.000,30.500,37.0,0.9,10,5
747,39.994248,-0.069194,132.000,34.300,37.0,0.9,11,5
748,39.994245,-0.069186,131.000,38.400,40.0,0.9,12,5
749,39.994249,-0.069200,130.000,36.300,37.0,0.9,12,5
750,39.994249,-0.069200,128.000,32.000,40.0,0.9,11,5
751,39.994271,-0.069176,131.000,31.900,37.0,0.6,11,5
752,39.994274,-0.069170,131.000,32.700,38.0,0.4,10,5
753,39.994270,-0.069168,131.000,33.400,38.0,0.5,10,5
754,39.994263,-0.069172,131.000,38.200,40.0,0.5,10,5
755,39.994249,-0.069175,129.000,39.400,41.0,0.3,9,5
756,39.994244,-0.069167,129.000,40.700,42.0,0.2,7,5
757,39.994312,-0.069095,127.000,50.700,37.0,1.0,7,4
758,39.994288,-0.069100,125.000,48.600,31.0,1.1,6,4
759,39.994285,-0.069102,126.000,50.300,33.0,0.4,6,5
760,39.994250,-0.069156,125.000,52.000,29.0,0.5,7,4
761,39.994243,-0.069165,125.000,53.700,33.0,0.3,7,5
762,39.994231,-0.069170,125.000,55.400,31.0,0.4,7,5
763,39.994224,-0.069182,124.000,57.200,32.0,0.5,7,5
764,39.994221,-0.069185,126.000,51.900,32.0,0.1,7,5
765,39.994227,-0.069183,126.000,52.600,33.0,0.5,7,5
766,39.994243,-0.069177,127.000,30.600,33.0,0.6,7,5
767,39.994245,-0.069179,127.000,29.900,33.0,0.4,7,5
768,39.994250,-0.069181,127.000,29.300,34.0,0.5,8,5
769,39.994264,-0.069183,127.000,22.500,29.0,0.8,9,5
770,39.994266,-0.069184,126.000,23.700,24.0,0.2,9,5
771,39.994250,-0.069205,125.000,345.500,27.0,0.6,9,5
772,39.994233,-0.069230,124.000,326.700,30.0,0.7,7,5
773,39.994216,-0.069258,124.000,306.600,29.0,0.9,8,5
774,39.994232,-0.069255,124.000,305.400,30.0,0.8,8,5
775,39.994239,-0.069252,125.000,307.400,29.0,0.1,8,5
776,39.994238,-0.069236,125.000,305.000,33.0,0.5,8,5
777,39.994231,-0.069245,125.000,302.700,32.0,0.4,8,5
778,39.994223,-0.069259,124.000,303.600,32.0,0.6,7,5
779,39.994234,-0.069264,124.000,322.200,30.0,1.3,8,5
780,39.994261,-0.069242,124.000,336.300,30.0,1.3,8,5
781,39.994271,-0.069255,124.000,340.300,34.0,0.8,8,5
782,39.994266,-0.069230,123.000,334.700,28.0,1.0,8,4
783,39.994246,-0.069239,122.000,335.300,25.0,0.4,8,4
784,39.994263,-0.069262,124.000,320.400,24.0,1.8,7,4
785,39.994262,-0.069276,124.000,316.100,21.0,1.1,7,5
786,39.994264,-0.069298,123.000,315.100,22.0,1.1,7,5
787,39.994286,-0.069304,124.000,327.500,21.0,1.1,8,5
788,39.994302,-0.069316,125.000,326.100,19.0,1.1,8,5
789,39.994261,-0.069347,124.000,320.100,21.0,0.9,8,4
790,39.994243,-0.069362,122.000,319.300,21.0,0.6,8,4
791,39.994209,-0.069392,122.000,310.800,21.0,1.2,8,4
792,39.994190,-0.069393,121.000,307.700,22.0,0.7,8,4
793,39.994188,-0.069404,121.000,305.400,21.0,0.5,8,4
794,39.994186,-0.069414,121.000,298.800,25.0,0.8,8,4
795,39.994221,-0.069374,121.000,313.500,21.0,0.7,7,4
796,39.994226,-0.069382,120.000,316.800,27.0,0.8,7,4
797,39.994256,-0.069426,122.000,309.900,26.0,2.5,6,4
798,39.994260,-0.069428,122.000,310.100,30.0,0.9,7,4
799,39.994228,-0.069482,121.000,302.900,31.0,1.3,8,4
800,39.994231,-0.069506,121.000,297.900,33.0,1.5,8,4
802,39.994254,-0.069549,122.000,296.400,35.0,1.1,8,4
803,39.994272,-0.069584,122.000,294.700,36.0,0.6,8,4
804,39.994284,-0.069591,122.000,293.000,38.0,0.5,6,4
808,39.994325,-0.069625,121.000,264.000,42.0,0.3,8,4
815,39.994519,-0.069741,113.000,252.100,41.0,2.8,10,4
971,39.993468,-0.069277,232.000,357.400,58.0,1.6,6,4
972,39.993554,-0.069275,214.000,7.300,53.0,2.7,6,4
973,39.993579,-0.069265,212.000,14.800,53.0,2.8,6,5
974,39.993582,-0.069311,210.000,18.300,54.0,1.6,7,5
975,39.993587,-0.069331,204.000,16.700,54.0,1.2,7,5
976,39.993593,-0.069335,201.000,10.000,57.0,1.3,7,5
977,39.993621,-0.069319,197.000,4.400,54.0,1.5,7,5
978,39.993695,-0.069225,181.000,4.000,52.0,1.6,7,4
980,39.993875,-0.069114,143.000,11.000,55.0,1.6,7,4
981,39.993964,-0.069078,137.000,30.400,52.0,3.0,6,4
982,39.993983,-0.069030,122.000,41.200,52.0,2.6,6,4
994,39.994310,-0.069477,114.000,175.000,85.0,2.6,6,4
995,39.994338,-0.069463,113.000,185.500,67.0,1.3,6,4
996,39.994312,-0.069470,125.000,208.800,57.0,1.4,5,4
997,39.994251,-0.069465,120.000,211.200,54.0,2.4,5,4
998,39.994311,-0.069459,117.000,222.000,54.0,1.0,4,4
999,39.994252,-0.069454,116.000,217.400,55.0,1.9,4,4
1000,39.994230,-0.069503,114.000,220.400,54.0,2.0,4,4
1001,39.994226,-0.069511,111.000,229.500,58.0,1.0,5,5
1002,39.994225,-0.069522,108.000,240.100,59.0,1.2,5,5
1003,39.994222,-0.069532,106.000,248.200,62.0,0.7,5,5
1004,39.994211,-0.069540,105.000,252.900,63.0,0.9,5,5
1006,39.994165,-0.069528,107.000,260.300,58.0,1.0,5,4
1007,39.994171,-0.069532,115.000,257.900,60.0,1.5,5,4
1011,39.994182,-0.069333,124.000,282.600,50.0,0.9,5,4
1012,39.994169,-0.069343,122.000,288.800,51.0,0.4,5,5
1013,39.994161,-0.069342,122.000,294.900,49.0,0.3,5,5
1014,39.994165,-0.069337,123.000,271.000,52.0,0.2,5,5
1015,39.994179,-0.069335,124.000,0.000,52.0,0.0,5,5
1016,39.994178,-0.069332,124.000,266.000,53.0,0.3,5,5
1017,39.994191,-0.069342,133.000,264.200,50.0,0.1,5,5
1018,39.994174,-0.069355,136.000,265.100,49.0,0.3,5,5
1019,39.994167,-0.069347,139.000,291.100,50.0,0.6,5,5
1020,39.994154,-0.069355,141.000,310.500,50.0,0.6,5,5
1021,39.994144,-0.069378,139.000,318.000,43.0,0.5,5,5
1022,39.994160,-0.069382,144.000,326.100,45.0,0.6,5,5
1023,39.994161,-0.069372,142.000,329.100,44.0,0.5,5,5
1024,39.994164,-0.069380,140.000,340.200,45.0,0.7,5,5
1025,39.994179,-0.069369,137.000,349.500,44.0,0.8,5,5
1026,39.994203,-0.069364,137.000,351.800,40.0,1.0,5,5
1027,39.994216,-0.069370,135.000,344.500,40.0,1.0,7,5
1028,39.994233,-0.069357,129.000,337.700,27.0,1.5,7,4
1029,39.994229,-0.069381,129.000,333.900,26.0,1.3,7,5
1030,39.994228,-0.069402,129.000,336.500,23.0,0.8,7,5
1031,39.994237,-0.069405,129.000,3.400,21.0,1.3,7,5
1032,39.994204,-0.069414,127.000,15.100,20.0,0.8,6,5
1033,39.994174,-0.069423,126.000,46.300,18.0,0.7,7,5
1034,39.994146,-0.069419,126.000,73.800,19.0,0.8,8,5
1035,39.994126,-0.069417,126.000,90.700,16.0,1.1,8,5
1036,39.994117,-0.069402,126.000,94.200,15.0,1.3,8,5
1037,39.994101,-0.069401,125.000,105.400,15.0,1.1,8,5
1038,39.994095,-0.069394,125.000,91.500,14.0,1.3,8,5
1039,39.994107,-0.069368,126.000,73.000,14.0,1.6,10,5
1040,39.994106,-0.069361,125.000,69.500,14.0,0.9,10,5
1041,39.994106,-0.069352,125.000,71.600,15.0,0.7,10,5
1042,39.994096,-0.069354,124.000,81.800,15.0,0.7,10,5
1043,39.994093,-0.069334,125.000,93.700,16.0,1.5,10,5
1044,39.994079,-0.069333,125.000,117.700,16.0,0.8,10,5
1045,39.994063,-0.069334,124.000,149.700,16.0,1.6,10,5
1046,39.994045,-0.069336,124.000,173.400,16.0,1.4,10,5
1047,39.994035,-0.069336,123.000,189.800,17.0,0.8,10,5
1048,39.994024,-0.069340,123.000,210.300,18.0,1.2,9,5
1049,39.994012,-0.069348,122.000,225.700,19.0,0.8,10,5
1050,39.994007,-0.069352,122.000,243.800,18.0,0.6,10,5
1051,39.994009,-0.069352,122.000,264.200,19.0,0.5,10,5
1052,39.994015,-0.069376,122.000,290.800,18.0,1.3,10,5
1053,39.994019,-0.069387,122.000,308.900,19.0,1.1,10,5
1054,39.994029,-0.069388,122.000,327.300,16.0,1.0,10,5
1055,39.994052,-0.069377,123.000,351.500,16.0,1.5,10,5
1056,39.994065,-0.069380,123.000,349.000,19.0,1.4,10,5
1057,39.994074,-0.069390,123.000,351.800,16.0,1.3,10,5
1058,39.994095,-0.069388,123.000,358.500,19.0,1.3,10,5
1059,39.994098,-0.069397,123.000,5.400,21.0,0.8,10,5
1060,39.994097,-0.069411,123.000,2.000,19.0,0.9,11,5
1061,39.994092,-0.069427,123.000,344.900,19.0,1.0,11,5
1062,39.994092,-0.069450,123.000,333.300,20.0,0.9,11,5
1063,39.994098,-0.069461,123.000,341.000,21.0,0.9,12,5
1064,39.994110,-0.069460,123.000,16.000,21.0,1.5,12,5
1065,39.994106,-0.069456,122.000,33.000,20.0,1.5,12,5
1066,39.994099,-0.069474,123.000,42.000,19.0,1.0,10,4
1067,39.994107,-0.069483,124.000,26.600,20.0,1.9,10,6
1068,39.994119,-0.069478,124.000,26.700,21.0,1.6,10,6
1069,39.994123,-0.069474,124.000,26.700,22.0,1.3,10,6
1070,39.994112,-0.069462,124.000,29.600,22.0,0.4,10,6
1071,39.994086,-0.069457,124.000,73.100,22.0,0.9,10,6
1072,39.994083,-0.069453,124.000,92.500,22.0,0.5,10,6
1073,39.994082,-0.069438,124.000,105.000,24.0,0.7,10,6
1074,39.994087,-0.069424,123.000,117.000,22.0,0.3,10,6
1075,39.994084,-0.069413,124.000,136.200,22.0,0.6,10,6
1076,39.994084,-0.069402,124.000,159.100,25.0,0.9,10,6
1077,39.994074,-0.069403,124.000,171.300,26.0,0.7,10,6
1078,39.994078,-0.069403,124.000,159.400,26.0,0.2,10,5
1079,39.994072,-0.069402,124.000,167.200,28.0,0.2,9,5
1080,39.994064,-0.069403,124.000,174.900,31.0,0.5,9,5
1081,39.994083,-0.069369,124.000,182.600,29.0,0.4,9,4
1083,39.994108,-0.069375,125.000,241.500,33.0,0.5,9,6
1084,39.994090,-0.069359,124.000,270.300,30.0,0.6,9,4
1085,39.994104,-0.069361,124.000,321.800,33.0,1.5,10,4
1088,39.994100,-0.069352,122.000,326.900,52.0,0.1,9,6
1089,39.994106,-0.069338,121.000,335.100,51.0,0.5,9,6
1090,39.994110,-0.069326,122.000,343.300,48.0,0.4,8,6
1091,39.994139,-0.069306,125.000,351.400,47.0,0.5,8,6
1092,39.994144,-0.069309,125.000,359.600,51.0,0.2,8,5
1093,39.994153,-0.069298,128.000,7.800,50.0,0.4,8,5
1094,39.994139,-0.069313,129.000,330.900,50.0,0.7,8,5
1095,39.994124,-0.069329,129.000,306.800,53.0,0.8,8,5
1144,39.993957,-0.069294,125.000,209.200,46.0,0.6,8,5
1145,39.993952,-0.069301,123.000,211.500,43.0,0.3,9,5
1146,39.993954,-0.069309,122.000,219.200,40.0,0.7,9,5
1147,39.993960,-0.069303,123.000,222.200,44.0,0.2,9,5
1148,39.993961,-0.069291,125.000,225.300,45.0,0.3,7,5
1149,39.993960,-0.069286,126.000,0.000,44.0,0.0,8,5
1150,39.994044,-0.069246,116.000,218.800,34.0,0.4,8,4
1151,39.994034,-0.069252,115.000,220.200,36.0,0.3,8,5
1152,39.994043,-0.069237,118.000,306.700,35.0,1.0,8,5
1153,39.994063,-0.069223,118.000,346.900,35.0,1.2,8,6
1154,39.994071,-0.069234,115.000,4.700,30.0,1.4,8,4
1155,39.994087,-0.069256,117.000,12.300,29.0,1.3,8,5
1156,39.994091,-0.069290,117.000,12.600,29.0,1.3,8,5
1157,39.994112,-0.069290,119.000,16.100,31.0,0.9,8,5
1158,39.994123,-0.069295,122.000,13.300,35.0,0.8,8,6
1159,39.994132,-0.069305,123.000,17.200,30.0,0.5,7,5
1160,39.994130,-0.069308,123.000,21.800,33.0,0.5,7,5
1161,39.994145,-0.069304,123.000,27.900,33.0,0.4,9,4
1162,39.994145,-0.069305,122.000,33.900,34.0,0.5,9,5
1163,39.994162,-0.069299,123.000,18.500,33.0,0.8,9,5
1164,39.994186,-0.069274,121.000,13.000,27.0,1.4,9,4
1165,39.994213,-0.069254,119.000,23.500,22.0,2.0,9,4
1166,39.994217,-0.069252,118.000,26.600,24.0,1.2,9,5
1167,39.994204,-0.069251,119.000,44.700,22.0,1.1,9,5
1168,39.994192,-0.069258,120.000,50.200,24.0,0.3,9,6
1169,39.994194,-0.069237,122.000,55.800,22.0,0.5,9,6
1170,39.994187,-0.069223,122.000,68.900,22.0,0.7,9,5
1171,39.994174,-0.069221,122.000,88.500,24.0,1.0,8,5
1172,39.994184,-0.069213,123.000,96.100,23.0,0.8,8,5
1173,39.994196,-0.069204,125.000,88.200,20.0,0.1,7,5
1174,39.994203,-0.069202,125.000,85.900,20.0,0.2,7,5
1175,39.994202,-0.069208,126.000,135.100,20.0,0.9,7,5
1176,39.994192,-0.069209,125.000,141.400,20.0,0.4,7,5
1177,39.994179,-0.069201,125.000,146.400,20.0,0.8,6,5
1178,39.994162,-0.069201,125.000,155.400,21.0,0.8,7,5
1179,39.994160,-0.069200,125.000,175.600,24.0,1.0,9,6
